L,h,T,E,C,FM,Xfm,AFM,Xafm
32,1,1.422000,-4.209951,0.012643,0.999670,0.000469,0.000004,0.000460
32,1,1.343000,-4.210792,0.008305,0.999805,0.000291,0.000002,0.000289
32,1,1.264000,-4.211328,0.005226,0.999892,0.000172,0.000000,0.000170
32,1,1.185000,-4.211657,0.003071,0.999945,0.000095,0.000000,0.000094
32,1,1.106000,-4.211845,0.001569,0.999975,0.000045,0.000000,0.000045
32,1,1.027000,-4.211932,0.000804,0.999989,0.000021,0.000000,0.000022
32,1,0.948000,-4.211974,0.000363,0.999996,0.000009,0.000000,0.000009
32,1,0.869000,-4.211991,0.000156,0.999998,0.000004,0.000000,0.000004
32,1,0.790000,-4.211997,0.000055,1.000000,0.000001,0.000000,0.000001
32,1,0.711000,-4.212000,0.000009,1.000000,0.000000,0.000000,0.000000
32,1,0.632000,-4.212000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.553000,-4.212000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.474000,-4.212000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.395000,-4.212000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.316000,-4.212000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.237000,-4.212000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.158000,-4.212000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.079000,-4.212000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,2.528000,-1.169125,0.313843,0.241563,0.130199,0.003763,4.252736
32,1,2.449000,-1.194986,0.340579,0.239187,0.134029,0.002252,5.192515
32,1,2.370000,-1.223920,0.370931,0.235994,0.135747,0.003289,6.442303
32,1,2.291000,-1.253165,0.401638,0.232305,0.139707,0.004006,8.228254
32,1,2.212000,-1.287074,0.444755,0.227423,0.143881,0.004454,11.072467
32,1,2.133000,-1.325000,0.497260,0.221235,0.148917,0.011496,15.533695
32,1,2.054000,-1.365846,0.589309,0.213577,0.159241,0.015666,24.257667
32,1,1.975000,-1.415695,0.709682,0.203441,0.174716,0.020929,42.963424
32,1,1.896000,-1.483066,1.015387,0.187941,0.208991,0.066751,92.520311
32,1,1.817000,-1.575356,1.204469,0.164585,0.235950,0.226077,166.228326
32,1,1.738000,-1.662069,0.886047,0.140822,0.192784,0.701691,29.772025
32,1,1.659000,-1.723437,0.664405,0.122356,0.159843,0.818397,1.326783
32,1,1.580000,-1.770259,0.534222,0.106840,0.142411,0.858076,0.687014
32,1,1.501000,-1.807839,0.453789,0.093182,0.128987,0.885501,0.414875
32,1,1.422000,-1.840215,0.370102,0.080331,0.112525,0.907176,0.248133
32,1,1.343000,-1.867169,0.321185,0.068791,0.101949,0.923959,0.173227
32,1,1.264000,-1.890833,0.278828,0.057882,0.090052,0.938083,0.129277
32,1,1.185000,-1.911494,0.242675,0.047807,0.078734,0.950106,0.098324
32,1,1.106000,-1.929596,0.215317,0.038538,0.068378,0.960442,0.078412
32,1,1.027000,-1.945518,0.187878,0.030094,0.057333,0.969456,0.061960
32,1,0.948000,-1.959324,0.161773,0.022605,0.046812,0.977221,0.048653
32,1,0.869000,-1.971137,0.135718,0.016094,0.036424,0.983847,0.037139
32,1,0.790000,-1.980801,0.110102,0.010724,0.027082,0.989259,0.027287
32,1,0.711000,-1.988345,0.081877,0.006516,0.018178,0.993481,0.018231
32,1,0.632000,-1.993790,0.055289,0.003473,0.010926,0.996527,0.010933
32,1,0.553000,-1.997222,0.032529,0.001553,0.005626,0.998447,0.005627
32,1,0.474000,-1.999063,0.014902,0.000524,0.002209,0.999476,0.002209
32,1,0.395000,-1.999789,0.004874,0.000118,0.000602,0.999882,0.000602
32,1,0.316000,-1.999978,0.000800,0.000013,0.000079,0.999988,0.000079
32,1,0.237000,-1.999999,0.000036,0.000000,0.000003,1.000000,0.000003
32,1,0.158000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000
32,1,0.079000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000
32,1,5.056000,-2.884203,0.607770,0.751034,0.139226,0.000102,0.058392
32,1,4.977000,-2.931192,0.622393,0.760829,0.138940,0.000081,0.057200
32,1,4.898000,-2.982111,0.615247,0.771333,0.131055,0.000044,0.056224
32,1,4.819000,-3.031206,0.619509,0.781425,0.129279,0.000011,0.056461
32,1,4.740000,-3.080752,0.614230,0.791424,0.123474,0.000050,0.054483
32,1,4.661000,-3.128117,0.610308,0.801119,0.118581,0.000031,0.053624
32,1,4.582000,-3.176201,0.622400,0.810576,0.117481,0.000183,0.051246
32,1,4.503000,-3.226119,0.620013,0.820578,0.112964,0.000111,0.051957
32,1,4.424000,-3.275820,0.591670,0.830434,0.103631,0.000135,0.049591
32,1,4.345000,-3.324301,0.612404,0.839831,0.103988,0.000097,0.047237
32,1,4.266000,-3.369140,0.598900,0.848501,0.098960,0.000072,0.047159
32,1,4.187000,-3.416475,0.592691,0.857716,0.094237,0.000066,0.045692
32,1,4.108000,-3.463815,0.575474,0.866828,0.088150,0.000071,0.042708
32,1,4.029000,-3.507559,0.574248,0.875103,0.085069,0.000042,0.042935
32,1,3.950000,-3.553769,0.559928,0.883805,0.079756,0.000007,0.039923
32,1,3.871000,-3.597593,0.544725,0.892002,0.075229,0.000013,0.038615
32,1,3.792000,-3.638717,0.528661,0.899719,0.070799,0.000214,0.037494
32,1,3.713000,-3.680938,0.520896,0.907440,0.066730,0.000016,0.036623
32,1,3.634000,-3.720197,0.513932,0.914664,0.063508,0.000029,0.034627
32,1,3.555000,-3.758655,0.479998,0.921695,0.057313,0.000020,0.032429
32,1,3.476000,-3.796698,0.456651,0.928539,0.052248,0.000071,0.031271
32,1,3.397000,-3.830160,0.431862,0.934565,0.047763,0.000015,0.029133
32,1,3.318000,-3.865106,0.427499,0.940765,0.045566,0.000157,0.026806
32,1,3.239000,-3.897637,0.401030,0.946536,0.041219,0.000022,0.025347
32,1,3.160000,-3.928755,0.374667,0.952026,0.037012,0.000041,0.024238
32,1,3.081000,-3.959276,0.350726,0.957360,0.033230,0.000126,0.022245
32,1,3.002000,-3.985153,0.334092,0.961865,0.030447,0.000080,0.021031
32,1,2.923000,-4.011221,0.309345,0.966362,0.027038,0.000071,0.019265
32,1,2.844000,-4.033833,0.290132,0.970247,0.024413,0.000067,0.017651
32,1,2.765000,-4.056188,0.269262,0.974055,0.021859,0.000063,0.016227
32,1,2.686000,-4.076591,0.249296,0.977516,0.019458,0.000015,0.014559
32,1,2.607000,-4.096345,0.220557,0.980870,0.016481,0.000008,0.012483
32,1,5.056000,-0.758106,0.093356,0.219933,0.100164,0.000369,0.483032
32,1,4.977000,-0.765618,0.095833,0.221298,0.099207,0.000238,0.490036
32,1,4.898000,-0.773233,0.097644,0.222638,0.100465,0.000289,0.509981
32,1,4.819000,-0.780801,0.098716,0.224016,0.101440,0.000422,0.530471
32,1,4.740000,-0.788893,0.101656,0.225465,0.102487,0.000302,0.550043
32,1,4.661000,-0.797095,0.105545,0.226765,0.102375,0.000508,0.570624
32,1,4.582000,-0.805392,0.108464,0.228028,0.104184,0.000299,0.594955
32,1,4.503000,-0.814176,0.111045,0.229444,0.103854,0.000464,0.613626
32,1,4.424000,-0.822719,0.113578,0.230709,0.104842,0.000391,0.638054
32,1,4.345000,-0.832066,0.117010,0.232036,0.106399,0.000373,0.679399
32,1,4.266000,-0.841413,0.120894,0.233249,0.107087,0.000626,0.707522
32,1,4.187000,-0.851293,0.123906,0.234642,0.107261,0.000481,0.725684
32,1,4.108000,-0.861105,0.127665,0.235935,0.107815,0.000392,0.763169
32,1,4.029000,-0.870826,0.131533,0.237215,0.109158,0.000491,0.799837
32,1,3.950000,-0.881319,0.136897,0.238277,0.110320,0.000497,0.850498
32,1,3.871000,-0.892924,0.140920,0.239441,0.110933,0.000918,0.893682
32,1,3.792000,-0.904328,0.143741,0.240558,0.111517,0.000455,0.945723
32,1,3.713000,-0.915628,0.150278,0.241592,0.112923,0.000601,0.998107
32,1,3.634000,-0.927974,0.157014,0.242526,0.114562,0.000528,1.069254
32,1,3.555000,-0.940027,0.161553,0.243516,0.114667,0.000692,1.131309
32,1,3.476000,-0.953529,0.168768,0.244269,0.115398,0.000711,1.195609
32,1,3.397000,-0.967341,0.175544,0.245145,0.117043,0.000807,1.295511
32,1,3.318000,-0.981440,0.181679,0.245792,0.117332,0.000813,1.407033
32,1,3.239000,-0.996292,0.192277,0.246259,0.118590,0.001426,1.524902
32,1,3.160000,-1.011604,0.200548,0.246644,0.119114,0.000977,1.646439
32,1,3.081000,-1.027421,0.211759,0.246921,0.120815,0.000879,1.799816
32,1,3.002000,-1.045122,0.220638,0.247003,0.121662,0.001162,1.970706
32,1,2.923000,-1.062659,0.234582,0.246887,0.124180,0.000921,2.224582
32,1,2.844000,-1.081759,0.244017,0.246452,0.123877,0.001247,2.432557
32,1,2.765000,-1.101463,0.260654,0.245693,0.125589,0.002260,2.783463
32,1,2.686000,-1.122488,0.276323,0.244782,0.128039,0.001588,3.140037
32,1,2.607000,-1.145567,0.294525,0.243343,0.130621,0.001483,3.713793
32,1,2.528000,-4.197100,0.192261,0.984727,0.013356,0.000063,0.010790
32,1,2.449000,-4.211962,0.173704,0.987181,0.011553,0.000049,0.009328
32,1,2.370000,-4.225009,0.154823,0.989321,0.009904,0.000013,0.008295
32,1,2.291000,-4.235790,0.137044,0.991086,0.008399,0.000022,0.007101
32,1,2.212000,-4.245953,0.121188,0.992740,0.007122,0.000021,0.006066
32,1,2.133000,-4.254777,0.101381,0.994174,0.005693,0.000010,0.005133
32,1,2.054000,-4.262112,0.086910,0.995362,0.004663,0.000026,0.004312
32,1,1.975000,-4.268549,0.075095,0.996400,0.003873,0.000034,0.003499
32,1,1.896000,-4.273992,0.060764,0.997277,0.002983,0.000007,0.002818
32,1,1.817000,-4.278269,0.048368,0.997965,0.002266,0.000012,0.002152
32,1,1.738000,-4.281704,0.039295,0.998515,0.001757,0.000014,0.001660
32,1,1.659000,-4.284574,0.029654,0.998975,0.001259,0.000001,0.001235
32,1,1.580000,-4.286550,0.022668,0.999291,0.000914,0.000003,0.000876
32,1,1.501000,-4.288086,0.016355,0.999536,0.000625,0.000000,0.000611
32,1,1.422000,-4.289150,0.011596,0.999705,0.000420,0.000002,0.000408
32,1,1.343000,-4.289927,0.007507,0.999829,0.000256,0.000004,0.000252
32,1,1.264000,-4.290413,0.004642,0.999907,0.000148,0.000001,0.000147
32,1,1.185000,-4.290710,0.002600,0.999954,0.000078,0.000000,0.000078
32,1,1.106000,-4.290853,0.001517,0.999977,0.000042,0.000000,0.000042
32,1,1.027000,-4.290938,0.000738,0.999990,0.000019,0.000000,0.000019
32,1,0.948000,-4.290976,0.000335,0.999996,0.000008,0.000000,0.000008
32,1,0.869000,-4.290995,0.000086,0.999999,0.000002,0.000000,0.000002
32,1,0.790000,-4.290998,0.000040,1.000000,0.000001,0.000000,0.000001
32,1,0.711000,-4.291000,0.000006,1.000000,0.000000,0.000000,0.000000
32,1,0.632000,-4.291000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.553000,-4.291000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.474000,-4.291000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.395000,-4.291000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.316000,-4.291000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.237000,-4.291000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.158000,-4.291000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.079000,-4.291000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,5.056000,-2.994355,0.603744,0.761777,0.130857,0.000122,0.055974
32,1,4.977000,-3.041476,0.626161,0.771437,0.131571,0.000041,0.055652
32,1,4.898000,-3.092656,0.607509,0.781654,0.123310,0.000081,0.057166
32,1,4.819000,-3.139329,0.599343,0.790926,0.118552,0.000044,0.054737
32,1,4.740000,-3.188236,0.618030,0.800662,0.117901,0.000078,0.053905
32,1,4.661000,-3.234567,0.612005,0.809726,0.114107,0.000187,0.051204
32,1,4.582000,-3.285769,0.603615,0.819818,0.108205,0.000091,0.050509
32,1,4.503000,-3.333514,0.616266,0.829037,0.107499,0.000111,0.049431
32,1,4.424000,-3.382515,0.583546,0.838476,0.098458,0.000139,0.046517
32,1,4.345000,-3.428487,0.594425,0.847334,0.095984,0.000180,0.046033
32,1,4.266000,-3.474831,0.595638,0.856143,0.093700,0.000171,0.044498
32,1,4.187000,-3.519858,0.582146,0.864541,0.088062,0.000019,0.042171
32,1,4.108000,-3.565513,0.570252,0.873171,0.083149,0.000009,0.043149
32,1,4.029000,-3.612275,0.569857,0.881861,0.080599,0.000141,0.041076
32,1,3.950000,-3.655215,0.546399,0.889792,0.074868,0.000117,0.038292
32,1,3.871000,-3.697820,0.526617,0.897635,0.069897,0.000227,0.037713
32,1,3.792000,-3.738940,0.504772,0.905086,0.064478,0.000034,0.036895
32,1,3.713000,-3.778485,0.495736,0.912236,0.060965,0.000067,0.034936
32,1,3.634000,-3.818322,0.485037,0.919432,0.057629,0.000092,0.033336
32,1,3.555000,-3.856781,0.462002,0.926276,0.052790,0.000046,0.031220
32,1,3.476000,-3.891846,0.444677,0.932433,0.049215,0.000065,0.029819
32,1,3.397000,-3.926261,0.423558,0.938555,0.045211,0.000009,0.027622
32,1,3.318000,-3.959549,0.404551,0.944356,0.041447,0.000069,0.025788
32,1,3.239000,-3.990144,0.390254,0.949683,0.038370,0.000019,0.024209
32,1,3.160000,-4.019711,0.361528,0.954775,0.034367,0.000115,0.022959
32,1,3.081000,-4.047658,0.349113,0.959566,0.032029,0.000007,0.021680
32,1,3.002000,-4.074422,0.317064,0.964147,0.027813,0.000021,0.019615
32,1,2.923000,-4.099245,0.298602,0.968376,0.025174,0.000011,0.018323
32,1,2.844000,-4.122179,0.274237,0.972236,0.022289,0.000108,0.016552
32,1,2.765000,-4.143230,0.264991,0.975766,0.020828,0.000013,0.014748
32,1,2.686000,-4.162322,0.236688,0.978960,0.017761,0.000073,0.013537
32,1,2.607000,-4.179543,0.213871,0.981832,0.015441,0.000056,0.012240
32,1,0.079000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000
32,1,0.158000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000
32,1,0.237000,-1.999999,0.000061,0.000001,0.000005,0.999999,0.000005
32,1,0.316000,-1.999967,0.001131,0.000019,0.000122,0.999981,0.000122
32,1,0.395000,-1.999699,0.006586,0.000176,0.000891,0.999824,0.000891
32,1,0.474000,-1.998738,0.019146,0.000738,0.003107,0.999262,0.003107
32,1,0.553000,-1.996481,0.039474,0.002059,0.007473,0.997941,0.007474
32,1,0.632000,-1.992376,0.064740,0.004461,0.014002,0.995539,0.014014
32,1,0.711000,-1.986158,0.093219,0.008096,0.022654,0.991899,0.022726
32,1,0.790000,-1.977618,0.121750,0.013081,0.032754,0.986897,0.033079
32,1,0.869000,-1.967006,0.147370,0.019247,0.043293,0.980674,0.044264
32,1,0.948000,-1.954256,0.175087,0.026589,0.055219,0.973182,0.057923
32,1,1.027000,-1.939416,0.199185,0.035004,0.066434,0.964422,0.072647
32,1,1.106000,-1.922582,0.224623,0.044312,0.077679,0.954406,0.091204
32,1,1.185000,-1.903630,0.255747,0.054425,0.089878,0.942999,0.116517
32,1,1.264000,-1.881945,0.291401,0.065435,0.101771,0.929661,0.153187
32,1,1.343000,-1.857174,0.334748,0.077275,0.114071,0.913919,0.212525
32,1,1.422000,-1.828819,0.390976,0.089890,0.127403,0.894989,0.309566
32,1,1.501000,-1.795467,0.463854,0.103582,0.142427,0.870969,0.498083
32,1,1.580000,-1.754675,0.576348,0.118860,0.161371,0.837249,1.047439
32,1,1.659000,-1.702052,0.773494,0.136804,0.192004,0.780845,3.534639
32,1,1.738000,-1.631058,1.014703,0.158675,0.227887,0.469872,108.364616
32,1,1.817000,-1.542166,1.140711,0.183996,0.243457,0.098774,142.438124
32,1,1.896000,-1.467164,0.840614,0.203531,0.203115,0.046931,65.998315
32,1,1.975000,-1.412082,0.619321,0.216517,0.173917,0.028108,34.227253
32,1,2.054000,-1.366546,0.517189,0.226116,0.157678,0.010065,19.319910
32,1,2.133000,-1.327575,0.457660,0.233309,0.152018,0.006686,13.144500
32,1,2.212000,-1.294838,0.415732,0.238753,0.145213,0.007021,9.629534
32,1,2.291000,-1.262178,0.376884,0.243506,0.140949,0.004290,7.305040
32,1,2.370000,-1.234716,0.344620,0.246933,0.138313,0.002217,5.732211
32,1,2.449000,-1.208391,0.321005,0.249784,0.134791,0.001449,4.809096
32,1,2.528000,-1.183825,0.298584,0.252014,0.133623,0.001347,4.053040
32,1,2.607000,-1.160941,0.282766,0.253670,0.130357,0.001758,3.480748
32,1,2.686000,-1.139176,0.261522,0.254926,0.128212,0.001342,2.980418
32,1,2.765000,-1.119255,0.251712,0.255744,0.127025,0.001290,2.656311
32,1,2.844000,-1.100051,0.235584,0.256286,0.124470,0.000676,2.350297
32,1,2.923000,-1.081888,0.224026,0.256539,0.124189,0.001456,2.114277
32,1,3.002000,-1.064626,0.210015,0.256624,0.122471,0.001212,1.888495
32,1,3.081000,-1.048933,0.202346,0.256434,0.120670,0.000820,1.757245
32,1,3.160000,-1.032522,0.192124,0.256156,0.120897,0.000991,1.579420
32,1,3.239000,-1.017576,0.185575,0.255675,0.118861,0.001007,1.466551
32,1,3.318000,-1.003547,0.178623,0.255068,0.118418,0.000665,1.385764
32,1,3.397000,-0.989126,0.171105,0.254330,0.116472,0.000492,1.253124
32,1,3.476000,-0.976176,0.164081,0.253387,0.114534,0.001033,1.169604
32,1,3.555000,-0.963142,0.156970,0.252494,0.115506,0.000543,1.104616
32,1,3.634000,-0.951396,0.150666,0.251515,0.113062,0.000568,1.035281
32,1,3.713000,-0.939339,0.149762,0.250494,0.113760,0.000534,0.988506
32,1,3.792000,-0.927654,0.144015,0.249438,0.112588,0.000557,0.926353
32,1,3.871000,-0.916226,0.138830,0.248211,0.111356,0.000699,0.871177
32,1,3.950000,-0.905379,0.134527,0.246945,0.111165,0.000373,0.831271
32,1,4.029000,-0.895565,0.130597,0.245683,0.109293,0.000641,0.787706
32,1,4.108000,-0.885783,0.125651,0.244455,0.107977,0.000369,0.747742
32,1,4.187000,-0.875024,0.122186,0.243067,0.107455,0.000286,0.716399
32,1,4.266000,-0.865785,0.118826,0.241719,0.106277,0.000451,0.683309
32,1,4.345000,-0.856497,0.115126,0.240335,0.105828,0.000274,0.658202
32,1,4.424000,-0.847442,0.111978,0.238937,0.105731,0.000562,0.636561
32,1,4.503000,-0.838431,0.110229,0.237588,0.105109,0.000467,0.607543
32,1,4.582000,-0.830222,0.108186,0.236254,0.104735,0.000257,0.588513
32,1,4.661000,-0.821909,0.105311,0.234828,0.103014,0.000372,0.565942
32,1,4.740000,-0.813286,0.101938,0.233417,0.103523,0.000323,0.548973
32,1,4.819000,-0.805667,0.098734,0.232021,0.102331,0.000472,0.526603
32,1,4.898000,-0.797567,0.097299,0.230647,0.101391,0.000434,0.508136
32,1,4.977000,-0.790370,0.094419,0.229165,0.098882,0.000258,0.488116
32,1,5.056000,-0.783260,0.092965,0.227844,0.099369,0.000246,0.473962
32,1,4.503000,-0.864116,0.107981,0.245855,0.104073,0.000304,0.600684
32,1,4.582000,-0.855908,0.108353,0.244489,0.104523,0.000329,0.579829
32,1,4.661000,-0.847644,0.104540,0.242986,0.102854,0.000418,0.564958
32,1,4.740000,-0.839171,0.102795,0.241527,0.101920,0.000405,0.533224
32,1,4.819000,-0.831102,0.099130,0.240031,0.100701,0.000403,0.517783
32,1,4.898000,-0.823619,0.096613,0.238680,0.100461,0.000546,0.497720
32,1,4.977000,-0.815803,0.096005,0.237060,0.100202,0.000388,0.482942
32,1,5.056000,-0.808699,0.093210,0.235702,0.098947,0.000275,0.464873
32,1,3.871000,-0.940866,0.136789,0.256861,0.111675,0.000493,0.859501
32,1,3.950000,-0.930611,0.132245,0.255618,0.110923,0.000731,0.816630
32,1,4.029000,-0.920374,0.128296,0.254384,0.109927,0.000465,0.774537
32,1,4.108000,-0.910475,0.124079,0.252967,0.108120,0.000512,0.733993
32,1,4.187000,-0.900570,0.121349,0.251549,0.108406,0.000485,0.712438
32,1,4.266000,-0.891368,0.118085,0.250297,0.106946,0.000501,0.677420
32,1,4.345000,-0.881883,0.114971,0.248809,0.105797,0.000194,0.643817
32,1,4.424000,-0.872849,0.111950,0.247346,0.104441,0.000825,0.619573
32,1,3.239000,-1.040125,0.182354,0.265072,0.119482,0.000765,1.417668
32,1,3.318000,-1.025836,0.172704,0.264316,0.118270,0.000769,1.311036
32,1,3.397000,-1.012445,0.166460,0.263509,0.117101,0.000766,1.223566
32,1,3.476000,-0.999780,0.160863,0.262645,0.115855,0.000490,1.153174
32,1,3.555000,-0.987235,0.155053,0.261632,0.114379,0.000396,1.080438
32,1,3.634000,-0.975517,0.149613,0.260491,0.114056,0.000879,1.020406
32,1,3.713000,-0.962979,0.145105,0.259395,0.112589,0.000623,0.955182
32,1,3.792000,-0.951784,0.138977,0.258176,0.113613,0.000582,0.910760
32,1,2.607000,-1.177566,0.267532,0.264047,0.131580,0.001210,3.266858
32,1,2.686000,-1.156777,0.248160,0.265135,0.131641,0.001667,2.859614
32,1,2.765000,-1.137871,0.237116,0.265844,0.128179,0.001047,2.513601
32,1,2.844000,-1.119680,0.227862,0.266242,0.125967,0.001260,2.258197
32,1,2.923000,-1.102555,0.216339,0.266450,0.124226,0.001072,2.023920
32,1,3.002000,-1.085268,0.203377,0.266307,0.123632,0.000637,1.834459
32,1,3.081000,-1.070187,0.196464,0.266082,0.122464,0.001225,1.665452
32,1,3.160000,-1.055110,0.188847,0.265606,0.121199,0.001090,1.543358
32,1,1.975000,-1.408377,0.525997,0.230399,0.169403,0.010131,24.260810
32,1,2.054000,-1.368827,0.467753,0.238764,0.160152,0.004488,16.036504
32,1,2.133000,-1.333827,0.417451,0.245342,0.153436,0.004657,11.221871
32,1,2.212000,-1.302374,0.378478,0.250459,0.146331,0.004346,8.453819
32,1,2.291000,-1.273515,0.349248,0.254658,0.143144,0.003563,6.465455
32,1,2.370000,-1.246460,0.323240,0.257970,0.139668,0.002003,5.277830
32,1,2.449000,-1.222227,0.301890,0.260590,0.135918,0.003158,4.462456
32,1,2.528000,-1.199829,0.283305,0.262566,0.133179,0.002741,3.797163
32,1,1.343000,-1.846517,0.352116,0.086874,0.129550,0.902260,0.262621
32,1,1.422000,-1.816619,0.414068,0.100630,0.144262,0.880554,0.407640
32,1,1.501000,-1.781043,0.497563,0.115684,0.161772,0.852105,0.701028
32,1,1.580000,-1.737251,0.628731,0.132590,0.187029,0.810564,1.721819
32,1,1.659000,-1.678919,0.845120,0.153098,0.223638,0.735507,5.265757
32,1,1.738000,-1.600727,1.103987,0.178001,0.263996,0.196812,185.794015
32,1,1.817000,-1.514349,0.886046,0.203502,0.226801,0.061494,89.956988
32,1,1.896000,-1.455341,0.662632,0.219184,0.191005,0.019723,44.918357
32,1,0.711000,-1.983529,0.105582,0.010101,0.028204,0.989893,0.028308
32,1,0.790000,-1.974013,0.134924,0.015922,0.039872,0.984046,0.040356
32,1,0.869000,-1.962343,0.161887,0.023023,0.052143,0.976863,0.053678
32,1,0.948000,-1.948575,0.186853,0.031331,0.064722,0.968363,0.068489
